Graph name,Graph adj. Mat.,List of possible colour incidence matrix in this and the following columns 
 [0. 0. 0. 0. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 0 3]
 [1 0 3 0]
 [0 2 2 0]
 [2 0 0 2]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 6,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 1. 0. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 0 0 4]
 [0 0 4 0]
 [0 1 1 2]
 [1 0 2 1]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 2 0]
 [1 2 1 0]
 [1 0 0 3]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 2 2]
 [1 3 0]
 [1 0 3]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 7,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 1. 0. 0. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 8,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 1. 0. 0. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 1. 1. 0.]
 [0. 0. 1. 0. 0. 0. 1. 1. 0. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 9,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 1. 0. 0. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 1. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 1. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 4]
 [1 3]]"
Graph no. 10,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 1. 1. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 0. 1.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 4]
 [1 3]]"
Graph no. 11,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 0. 1. 0.]
 [0. 0. 1. 1. 1. 0. 0. 0. 0. 1.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 4]
 [1 3]]"
Graph no. 12,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[1 0 0 3]
 [0 1 3 0]
 [0 2 0 2]
 [2 0 2 0]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 13,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 0. 1.]
 [0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 14,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 15,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 1. 0. 0. 1. 1. 0. 0.]
 [0. 0. 1. 0. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]]","[[0 0 0 4]
 [0 0 4 0]
 [0 1 1 2]
 [1 0 2 1]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 16,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 1. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]]","[[1 3]
 [2 2]]"
Graph no. 17,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]]"
Graph no. 18,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [1. 1. 1. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 0. 0. 1. 1. 0. 1. 0.]
 [0. 1. 0. 0. 1. 0. 0. 1. 0. 1.]
 [0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]","[[2 2]
 [2 2]]"
Graph no. 19,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 1. 0. 0. 0.]
 [1. 1. 1. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 0. 1. 1.]
 [0. 1. 0. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]]","[[0 0 0 4]
 [0 0 0 4]
 [0 0 3 1]
 [1 1 1 1]]","[[0 0 4]
 [0 3 1]
 [2 1 1]]","[[2 2]
 [2 2]]"
Graph no. 20,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 1. 0. 1. 0.]
 [0. 1. 1. 0. 0. 0. 0. 1. 0. 1.]
 [0. 0. 0. 1. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 21,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 0. 1. 0. 0.]
 [1. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 0. 1. 1. 0. 1.]
 [0. 0. 1. 0. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 0 0 4]
 [0 0 4 0]
 [0 1 2 1]
 [1 0 1 2]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 0 3]
 [1 3 0]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 2 2]
 [1 2 1]
 [1 1 2]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 22,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 0. 1. 0. 0.]
 [1. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 0. 1. 0. 1. 1.]
 [0. 0. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 0 0 4]
 [0 0 4 0]
 [0 1 2 1]
 [1 0 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 2 2]
 [1 2 1]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 23,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 1. 0. 1. 0.]
 [0. 1. 0. 1. 0. 0. 0. 1. 0. 1.]
 [0. 0. 1. 0. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]","[[2 2]
 [2 2]]"
Graph no. 24,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 1. 0. 1. 0.]
 [0. 1. 0. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]","[[2 2]
 [2 2]]"
Graph no. 25,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 0.]
 [0. 1. 0. 1. 0. 0. 1. 0. 0. 1.]
 [0. 0. 1. 0. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 1. 1. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 0 0 4]
 [0 0 4 0]
 [0 1 1 2]
 [1 0 2 1]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 26,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 0.]
 [0. 1. 0. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 1. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 1. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 27,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 1. 0. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]
 [0. 0. 0. 0. 1. 1. 1. 1. 0. 0.]]","[[2 2]
 [2 2]]"
Graph no. 28,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [1. 0. 1. 0. 0. 1. 0. 0. 1. 0.]
 [0. 1. 0. 0. 1. 0. 0. 1. 0. 1.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 1 1 2]
 [1 0 1 2]
 [1 1 0 2]
 [1 1 1 1]]","[[0 1 1 2]
 [1 1 0 2]
 [1 0 1 2]
 [1 1 1 1]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 2 2]
 [1 0 3]
 [1 3 0]]","[[0 2 2]
 [1 1 2]
 [1 2 1]]","[[0 2 2]
 [1 2 1]
 [1 1 2]]","[[1 0 3]
 [0 1 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]","[[2 2]
 [2 2]]"
Graph no. 29,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 0.]
 [0. 1. 0. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 1. 1. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 1. 1. 1. 0. 0. 0. 1.]
 [0. 0. 0. 0. 1. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 1. 1. 1. 1. 0.]]","[[0 2 2]
 [1 2 1]
 [1 1 2]]","[[0 4]
 [1 3]]"
Graph no. 30,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 1. 0. 0. 0. 0. 1. 1. 1. 0.]
 [0. 0. 1. 1. 0. 1. 0. 0. 0. 1.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]]","[[0 1 3]
 [1 0 3]
 [1 1 2]]","[[0 4]
 [1 3]]","[[1 3]
 [2 2]]"
Graph no. 31,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [1. 0. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 1. 0. 0. 0. 0. 0. 1. 1. 1.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [0. 0. 0. 1. 0. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 1. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 1. 1. 0. 1. 1. 0.]]","[[2 2]
 [2 2]]"
Graph no. 32,"[[0. 1. 1. 1. 1. 0. 0. 0. 0. 0.]
 [1. 0. 1. 1. 0. 1. 0. 0. 0. 0.]
 [1. 1. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
